date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,conversion_rate,profit,profit_margin
2024-05-13,Google Ads,Display,EdTech,Canada,140875,6818,0.04839751552795031,2.25,15340.5,142,108.03169014084507,28774.25,1.8757048336103777,0.020827222059254913,13433.75,0.4668670773347698
2024-08-02,TikTok Ads,Shopping,SaaS,USA,50955,3892,0.07638112059660485,1.27,4942.84,224,22.06625,60995.17,12.340106092853501,0.05755395683453238,56052.33,0.9189634195625654
2024-10-19,Google Ads,Search,Fintech,USA,103991,3067,0.02949293688876922,2.59,7943.53,142,55.94035211267605,36045.3,4.537692940040511,0.04629931529181611,28101.770000000004,0.779623695738418
2024-10-25,Google Ads,Video,EdTech,Germany,22637,876,0.038697707293369264,1.22,1068.72,16,66.795,2623.14,2.4544688973725575,0.0182648401826484,1554.4199999999998,0.5925798851757816
2024-12-20,Meta Ads,Display,Fintech,Canada,86099,2910,0.03379830195472654,2.19,6372.9,194,32.85,39485.52,6.195848044061573,0.06666666666666667,33112.619999999995,0.8386015936981455
2024-11-08,Meta Ads,Display,Fintech,UAE,181950,2401,0.013195932948612257,0.67,1608.67,168,9.575416666666667,30028.61,18.66673090192519,0.06997084548104957,28419.940000000002,0.9464287557765745
2024-06-11,Meta Ads,Video,E-commerce,Australia,102229,2146,0.020992086394271685,0.61,1309.06,52,25.174230769230768,14121.79,10.787733182589035,0.024231127679403542,12812.730000000001,0.907302119632143
2024-09-22,TikTok Ads,Video,SaaS,Germany,53167,2536,0.0476987605093385,0.44,1115.84,145,7.695448275862068,11216.46,10.052032549469457,0.05717665615141956,10100.619999999999,0.9005176321227909
2024-05-06,Meta Ads,Shopping,SaaS,Canada,10177,413,0.04058170384199666,1.85,764.05,16,47.753125,4058.36,5.311641908252078,0.0387409200968523,3294.3100000000004,0.8117342966124248
2024-12-08,Meta Ads,Shopping,E-commerce,Canada,67714,738,0.010898780163629383,1.11,819.18,17,48.18705882352941,1445.84,1.7649844966918138,0.023035230352303523,626.66,0.4334227853704421
2024-10-23,Google Ads,Shopping,Fintech,UK,51032,3036,0.05949208339865183,2.23,6770.28,195,34.71938461538461,18761.36,2.771135019526519,0.06422924901185771,11991.080000000002,0.6391370348418239
2024-08-11,TikTok Ads,Display,SaaS,USA,68474,4923,0.07189590209422554,0.47,2313.81,198,11.68590909090909,32574.4,14.078251887579361,0.04021937842778794,30260.59,0.928968453755096
2024-08-12,TikTok Ads,Video,SaaS,Australia,12838,784,0.061068702290076333,0.42,329.28,56,5.88,2887.05,8.767766034985424,0.07142857142857142,2557.7700000000004,0.8859458616927315
2024-06-05,Google Ads,Display,Healthcare,UK,151595,9262,0.06109700188000924,1.76,16301.12,572,28.49846153846154,85249.68,5.229682377652578,0.06175771971496437,68948.56,0.808783798367337
2024-04-11,TikTok Ads,Video,E-commerce,Germany,38799,1303,0.03358333977679837,0.33,429.99,51,8.431176470588236,4095.81,9.525361054908254,0.039140445126630855,3665.8199999999997,0.8950171028441261
2024-06-23,Google Ads,Video,SaaS,Australia,121565,2601,0.021395961008513965,2.04,5306.04,176,30.147954545454546,34156.84,6.4373506419099735,0.06766628219915417,28850.799999999996,0.844656590012425
2024-09-11,Meta Ads,Display,E-commerce,Canada,38762,1007,0.02597905164852175,0.68,684.76,16,42.7975,3871.2,5.653367603247853,0.015888778550148957,3186.4399999999996,0.8231142798098781
2024-02-18,Meta Ads,Search,E-commerce,India,32410,693,0.021382289416846653,1.79,1240.47,21,59.07,678.51,0.5469781615033011,0.030303030303030304,-561.96,-0.8282265552460539
2024-03-29,TikTok Ads,Video,EdTech,Australia,134132,4694,0.03499537768765097,0.82,3849.08,306,12.578692810457516,52932.5,13.751987487919191,0.0651896037494674,49083.42,0.9272832380862419
2024-01-28,Google Ads,Display,E-commerce,Australia,38005,1489,0.03917905538744902,1.51,2248.39,79,28.460632911392402,23043.93,10.249080453124236,0.05305574210879785,20795.54,0.9024302712254377
2024-01-15,Google Ads,Search,E-commerce,India,91348,2914,0.031899986863423394,1.73,5041.22,98,51.44102040816327,14981.67,2.9718341988645602,0.033630748112560054,9940.45,0.6635074727984264
2024-08-22,Google Ads,Display,E-commerce,UK,87607,3661,0.04178889814740831,3.15,11532.15,106,108.7938679245283,31383.75,2.7214136132464457,0.02895383774924884,19851.6,0.6325439120563986
2024-02-01,TikTok Ads,Shopping,Fintech,India,95288,7108,0.07459491226597263,0.51,3625.08,454,7.9847577092511015,132401.61,36.52377602701181,0.0638716938660664,128776.52999999998,0.9726205746289641
2024-09-28,TikTok Ads,Video,Healthcare,UK,68620,3602,0.052491984844068786,0.48,1728.96,134,12.90268656716418,22980.94,13.291770775495094,0.03720155469183787,21251.98,0.9247654795669803
2024-07-06,TikTok Ads,Video,Healthcare,Australia,95975,3848,0.04009377442042199,1.78,6849.44,66,103.77939393939393,6246.82,0.9120190847718938,0.017151767151767153,-602.6199999999999,-0.09646828306242215
2024-12-12,Google Ads,Shopping,SaaS,Canada,162064,5607,0.03459744298548721,2.42,13568.94,77,176.22,8174.03,0.6024074098639982,0.01373283395755306,-5394.910000000001,-0.6600061414014875
2024-05-18,Meta Ads,Search,Fintech,USA,57712,848,0.014693651233712227,0.9,763.2,64,11.925,2136.83,2.7998296645702303,0.07547169811320754,1373.6299999999999,0.6428354150774745
2024-06-29,Meta Ads,Shopping,Fintech,Germany,147412,3670,0.02489620926383198,1.17,4293.9,162,26.505555555555553,38717.46,9.0168518130371,0.044141689373297,34423.56,0.8890965471391976
2024-02-06,Google Ads,Display,E-commerce,UAE,79525,2298,0.028896573404589752,1.58,3630.84,119,30.511260504201683,21777.03,5.9977938989324775,0.05178416013925152,18146.19,0.833272030207976
2024-04-18,Meta Ads,Shopping,E-commerce,UK,78480,1389,0.017698776758409786,1.69,2347.41,19,123.5478947368421,2972.32,1.2662125491499143,0.013678905687544997,624.9100000000003,0.21024317704688603
2024-03-11,TikTok Ads,Display,SaaS,UK,165232,7617,0.0460988186307737,0.77,5865.09,601,9.758885191347755,102707.85,17.511726162769882,0.0789024550347906,96842.76000000001,0.9428954067288917
2024-05-18,Google Ads,Display,SaaS,UAE,13294,583,0.04385437039265834,1.38,804.54,46,17.49,11553.7,14.3606284336391,0.07890222984562607,10749.16,0.9303651644062074
2024-11-16,Meta Ads,Video,EdTech,UK,55333,852,0.015397683118573003,1.05,894.6,66,13.554545454545455,12295.52,13.744153811759446,0.07746478873239436,11400.92,0.927241792132419
2024-09-24,Meta Ads,Display,Fintech,UK,177027,6160,0.03479695187739723,1.23,7576.8,220,34.44,59390.91,7.838521539436174,0.03571428571428571,51814.11,0.8724249215915364
2024-11-10,Meta Ads,Search,E-commerce,USA,21679,448,0.020665159832095575,0.89,398.72,31,12.861935483870969,3556.66,8.920194622792936,0.06919642857142858,3157.9399999999996,0.8878948226707079
2024-07-09,Google Ads,Search,Healthcare,UK,18601,706,0.03795494865867426,2.0,1412.0,54,26.14814814814815,3302.39,2.3388031161473086,0.0764872521246459,1890.3899999999999,0.5724308758202392
2024-11-29,Google Ads,Shopping,Healthcare,UAE,146583,2990,0.020397999768049502,1.61,4813.9,114,42.22719298245614,8660.28,1.7990153513783007,0.03812709030100334,3846.380000000001,0.44414037421422875
2024-11-17,Google Ads,Shopping,Fintech,Australia,46745,2140,0.045780297358006206,3.44,7361.6,38,193.7263157894737,5289.97,0.7185897087589654,0.017757009345794394,-2071.63,-0.3916146972478105
2024-12-09,Google Ads,Display,E-commerce,Canada,39505,2251,0.056980129097582585,3.06,6888.06,149,46.22859060402685,30920.99,4.48907094305218,0.06619280319857841,24032.93,0.7772367572965807
2024-03-11,Google Ads,Shopping,Healthcare,Germany,179342,4071,0.022699646485485832,2.26,9200.46,195,47.18184615384615,30682.52,3.334889777250268,0.047899778924097275,21482.06,0.700140014575074
2024-10-27,Google Ads,Video,Fintech,UAE,75410,3039,0.04029969500066304,0.95,2887.05,239,12.079707112970713,29467.42,10.206757763114597,0.07864429088515959,26580.37,0.9020256948182094
2024-06-28,Google Ads,Search,Healthcare,UAE,83488,4049,0.04849798773476428,1.15,4656.35,45,103.47444444444446,2103.0,0.45164130703233213,0.01111385527290689,-2553.3500000000004,-1.21414645744175
2024-12-26,TikTok Ads,Display,SaaS,USA,149143,5175,0.034698242626204384,0.53,2742.75,140,19.59107142857143,11705.28,4.267716707683894,0.02705314009661836,8962.53,0.7656826662839334
2024-11-21,Meta Ads,Shopping,Fintech,Australia,52743,1207,0.022884553400451244,1.93,2329.51,90,25.883444444444446,11281.65,4.842928341153289,0.07456503728251865,8952.14,0.7935133601911067
2024-04-19,Meta Ads,Shopping,Healthcare,UK,92091,3342,0.0362901912238981,1.48,4946.16,145,34.11144827586207,37976.42,7.67796027625471,0.04338719329742669,33030.259999999995,0.8697570755747908
2024-04-14,TikTok Ads,Video,Healthcare,USA,118687,10586,0.0891925821699091,0.75,7939.5,635,12.503149606299212,88046.75,11.089709679450847,0.05998488569809182,80107.25,0.9098263138616701
2024-10-25,Google Ads,Video,EdTech,UAE,195664,6378,0.03259669637746341,2.6,16582.8,312,53.15,33814.66,2.0391405552741397,0.04891815616180621,17231.860000000004,0.5095973166667949
2024-09-26,TikTok Ads,Search,EdTech,India,89946,5162,0.05738998954928513,0.63,3252.06,349,9.318223495702005,87393.19,26.873178846638748,0.06760945370011623,84141.13,0.9627881760581116
2024-12-05,TikTok Ads,Search,EdTech,India,170529,11766,0.06899706208328202,1.48,17413.68,695,25.055654676258992,102403.13,5.880613977057118,0.05906850246472888,84989.45000000001,0.8299497290756641
2024-01-03,Meta Ads,Display,Fintech,Canada,129750,2452,0.018897880539499038,1.09,2672.68,93,28.738494623655914,23770.39,8.893840639358247,0.03792822185970636,21097.71,0.8875626356992881
2024-01-22,Meta Ads,Display,Healthcare,USA,197882,5144,0.025995290122396174,0.81,4166.64,299,13.935250836120403,68061.76,16.334926943532437,0.05812597200622084,63895.119999999995,0.9387814831705792
2024-06-06,Google Ads,Display,E-commerce,Australia,58266,2651,0.0454982322452202,1.22,3234.22,103,31.400194174757278,3487.43,1.0782909016702635,0.038853262919652964,253.21000000000004,0.07260647525541733
2024-09-01,Meta Ads,Search,E-commerce,USA,98699,2171,0.021996170173963263,2.22,4819.62,92,52.387173913043476,5066.63,1.0512509284964375,0.04237678489175495,247.01000000000022,0.04875232649709969
2024-01-18,TikTok Ads,Video,EdTech,UK,172820,5512,0.03189445666010878,1.5,8268.0,229,36.10480349344978,38190.22,4.619039671020803,0.041545718432510884,29922.22,0.7835047821143738
2024-11-30,Google Ads,Shopping,EdTech,UK,61902,2599,0.04198571936286388,2.92,7589.08,160,47.43175,43994.91,5.797133512889573,0.06156213928434013,36405.83,0.8275009540876433
2024-07-20,TikTok Ads,Shopping,EdTech,UAE,148573,8706,0.05859745714228023,1.77,15409.62,643,23.96519440124417,163989.09,10.641994416474903,0.07385711003905353,148579.47,0.9060326513184506
2024-11-06,Meta Ads,Shopping,EdTech,Germany,149654,6689,0.04469643310569714,1.29,8628.81,262,32.934389312977096,10578.46,1.2259465673713987,0.03916878457168486,1949.6499999999996,0.18430376444208324
2024-01-24,Meta Ads,Search,Healthcare,India,191478,6414,0.03349732084103657,1.57,10069.98,236,42.66940677966102,56534.15,5.6141273368963995,0.03679451200498909,46464.17,0.8218779268813629
2024-05-01,Meta Ads,Search,E-commerce,Canada,7196,287,0.03988326848249027,2.21,634.27,10,63.427,693.26,1.0930045564191906,0.03484320557491289,58.99000000000001,0.08509073075036784
2024-11-14,Google Ads,Display,Healthcare,India,30757,1202,0.039080534512468706,3.26,3918.52,60,65.30866666666667,5647.0,1.4411053152720925,0.04991680532445923,1728.48,0.30608818841862934
2024-04-11,Google Ads,Display,Healthcare,Canada,17578,330,0.01877346683354193,3.07,1013.1,20,50.655,3553.78,3.507827460270457,0.06060606060606061,2540.6800000000003,0.7149232648053622
2024-02-02,Google Ads,Display,E-commerce,USA,65530,2018,0.030795055699679535,2.81,5670.58,117,48.46649572649572,12114.63,2.1364005092953455,0.05797819623389495,6444.049999999999,0.5319229724721266
2024-09-18,TikTok Ads,Search,SaaS,UK,89403,5578,0.06239164233862398,1.48,8255.44,414,19.940676328502416,80503.15,9.751527477638986,0.0742201505916099,72247.70999999999,0.8974519630598305
2024-06-09,TikTok Ads,Shopping,E-commerce,Australia,161904,4339,0.02679983199920941,1.05,4555.95,178,25.59522471910112,22405.85,4.917931496175331,0.04102327725282323,17849.899999999998,0.7966624787722849
2024-09-08,Meta Ads,Video,EdTech,Canada,27036,708,0.026187305814469597,1.67,1182.36,12,98.52999999999999,1538.26,1.3010081531851552,0.01694915254237288,355.9000000000001,0.23136530885546014
2024-06-08,Meta Ads,Shopping,SaaS,UK,12712,212,0.01667715544367527,1.7,360.4,9,40.044444444444444,375.03,1.0405937846836848,0.04245283018867924,14.629999999999995,0.039010212516332014
2024-02-10,Google Ads,Shopping,E-commerce,UAE,24198,1214,0.05016943549053641,1.35,1638.9,60,27.315,11611.94,7.08520349014583,0.04942339373970346,9973.04,0.8588607932869099
2024-07-31,Google Ads,Display,SaaS,India,80324,2337,0.029094666600268913,2.99,6987.63,50,139.7526,12463.37,1.7836333635295516,0.02139495079161318,5475.740000000001,0.43934666145673285
2024-04-22,Google Ads,Search,SaaS,Germany,160525,6003,0.03739604422987074,1.67,10025.01,106,94.57556603773585,12306.27,1.2275568802425134,0.01765783774779277,2281.26,0.1853737972594458
2024-02-27,Google Ads,Display,Fintech,Germany,104821,4224,0.040297268677078064,1.36,5744.64,307,18.712182410423456,89314.07,15.547374596145277,0.07267992424242424,83569.43000000001,0.9356804588571543
2024-10-03,Google Ads,Video,Healthcare,India,48118,1616,0.03358410574005569,3.66,5914.56,129,45.8493023255814,28604.24,4.836241411026348,0.07982673267326733,22689.68,0.7932278571288731
2024-02-06,TikTok Ads,Display,SaaS,Australia,53709,2868,0.05339887169748087,0.89,2552.52,222,11.497837837837837,47503.54,18.610447714415557,0.07740585774058577,44951.020000000004,0.9462667413839053
2024-02-14,Google Ads,Display,Healthcare,UK,25497,1142,0.04478958308820646,1.84,2101.28,75,28.01706666666667,18551.01,8.828433145511307,0.06567425569176882,16449.73,0.8867296174170571
2024-08-26,TikTok Ads,Display,Fintech,UAE,178782,7705,0.04309717980557327,1.28,9862.4,352,28.018181818181816,30909.61,3.1340860236859185,0.04568462037637897,21047.21,0.6809277114787278
2024-05-03,Meta Ads,Video,Healthcare,India,189221,7587,0.04009597243434925,0.91,6904.17,80,86.302125,2769.22,0.40109383169881385,0.010544352181362857,-4134.950000000001,-1.4931821957085392
2024-12-26,Meta Ads,Search,Fintech,Germany,138704,1803,0.012998904141192756,0.86,1550.58,119,13.030084033613445,10297.42,6.641011750441771,0.06600110926234054,8746.84,0.8494205344639726
2024-10-08,Google Ads,Video,EdTech,UK,120475,7794,0.06469391990039428,0.78,6079.32,530,11.470415094339621,143639.1,23.62749452241369,0.06800102643058763,137559.78,0.957676426544026
2024-08-19,Google Ads,Shopping,Healthcare,Germany,125019,8251,0.06599796830881706,3.77,31106.27,609,51.077619047619045,135443.82,4.354228906262307,0.07380923524421282,104337.55,0.7703382110752635
2024-12-11,Meta Ads,Search,EdTech,USA,198775,3637,0.018297069550999873,1.99,7237.63,235,30.798425531914894,18520.23,2.558880462250764,0.06461369260379433,11282.599999999999,0.6092040973573222
2024-01-05,TikTok Ads,Video,EdTech,Australia,52059,2956,0.056781728423519466,0.57,1684.92,29,58.10068965517242,5633.14,3.3432685231346295,0.009810554803788904,3948.2200000000003,0.7008915098861381
2024-05-31,Google Ads,Display,SaaS,USA,183373,7169,0.03909517758884896,1.55,11111.95,342,32.49108187134503,18314.28,1.6481607638623281,0.047705398242432695,7202.329999999998,0.39326307122092696
2024-09-13,Meta Ads,Search,E-commerce,USA,114844,3307,0.02879558357423984,2.1,6944.7,123,56.4609756097561,36552.89,5.26342246605325,0.037193831267009377,29608.19,0.8100095505444302
2024-08-27,Meta Ads,Search,E-commerce,USA,53865,1098,0.020384294068504595,1.28,1405.44,67,20.97671641791045,2545.35,1.8110698428961747,0.0610200364298725,1139.9099999999999,0.44784017915021507
2024-01-07,Google Ads,Video,E-commerce,Germany,25080,1113,0.04437799043062201,2.62,2916.06,49,59.51142857142857,2232.61,0.7656255358257376,0.0440251572327044,-683.4499999999998,-0.3061215348851791
2024-07-12,TikTok Ads,Search,E-commerce,India,95853,4658,0.0485952448019363,0.31,1443.98,92,15.695434782608697,27317.08,18.917907450241692,0.0197509660798626,25873.100000000002,0.9471400310721351
2024-05-26,Google Ads,Video,SaaS,Canada,27593,896,0.03247200376907187,2.39,2141.44,48,44.61333333333334,8087.57,3.77669698894202,0.05357142857142857,5946.129999999999,0.7352183659615928
2024-09-11,Meta Ads,Video,EdTech,USA,34949,1324,0.037883773498526424,1.79,2369.96,86,27.557674418604652,9084.22,3.8330689125554858,0.0649546827794562,6714.259999999999,0.7391124389325665
2024-05-17,TikTok Ads,Shopping,E-commerce,USA,72986,3379,0.04629655002329214,1.77,5980.83,188,31.812925531914892,17387.72,2.907241971432059,0.05563776265167209,11406.890000000001,0.6560313830680503
2024-02-02,Google Ads,Shopping,Healthcare,UAE,149848,9290,0.061996156104852915,1.97,18301.3,537,34.080633147113595,106414.01,5.8145601678569285,0.05780409041980624,88112.70999999999,0.8280179461332206
2024-09-03,Google Ads,Video,SaaS,Australia,143235,3981,0.027793486228924493,1.83,7285.23,125,58.281839999999995,27104.75,3.7205071082175856,0.031399145943230344,19819.52,0.7312194357077634
2024-02-11,TikTok Ads,Video,EdTech,India,157625,9457,0.059996827914353686,0.48,4539.36,534,8.50067415730337,147520.8,32.49814951887491,0.05646610975996616,142981.44,0.9692290171962192
2024-11-28,Meta Ads,Search,Fintech,India,172816,3819,0.022098648273308028,2.14,8172.66,193,42.34538860103627,41926.28,5.130065364275524,0.05053678973553286,33753.619999999995,0.8050707098268675
2024-12-14,TikTok Ads,Video,E-commerce,UK,56529,4494,0.07949901820304622,1.51,6785.94,104,65.24942307692308,9525.68,1.4037377283029324,0.023141967067200713,2739.7400000000007,0.2876162121759287
2024-04-13,TikTok Ads,Shopping,EdTech,USA,176030,13079,0.0742998352553542,1.51,19749.29,200,98.74645000000001,41247.07,2.0885343219933477,0.01529168896704641,21497.78,0.5211953236920829
2024-11-03,Meta Ads,Search,SaaS,Canada,128355,1758,0.01369638892135094,1.86,3269.88,122,26.802295081967213,6205.33,1.8977240755012414,0.06939704209328783,2935.45,0.4730530044332856
2024-09-25,Google Ads,Video,Fintech,USA,14096,476,0.03376844494892168,1.29,614.04,34,18.06,3175.83,5.17202462380301,0.07142857142857142,2561.79,0.806652119288501
2024-04-02,Google Ads,Video,SaaS,USA,31855,1411,0.04429445926856067,1.7,2398.7,60,39.97833333333333,3201.45,1.3346604410722476,0.042523033309709427,802.75,0.25074575582938985
2024-02-19,Google Ads,Search,EdTech,UAE,95218,2199,0.023094372912684576,2.39,5255.61,103,51.02533980582524,17399.72,3.310694667222264,0.046839472487494316,12144.11,0.6979485876784224
2024-02-06,Google Ads,Shopping,E-commerce,Germany,102409,3389,0.03309279457860149,3.58,12132.62,149,81.42697986577181,31253.87,2.576019853914488,0.04396577161404544,19121.25,0.6118042341636412
2024-09-12,Google Ads,Search,E-commerce,India,31049,1021,0.032883506715192114,3.31,3379.51,31,109.01645161290324,7117.65,2.1061189344017324,0.030362389813907934,3738.1399999999994,0.5251930061185924
2024-09-19,TikTok Ads,Search,Healthcare,Germany,129077,4065,0.031492829861245616,1.22,4959.3,295,16.811186440677968,44193.52,8.91124150585768,0.07257072570725707,39234.219999999994,0.88778219069221
2024-09-20,Meta Ads,Shopping,E-commerce,Germany,166874,6641,0.039796493162505844,0.68,4515.88,200,22.5794,17225.95,3.814527843963967,0.03011594639361542,12710.07,0.7378443569150032
2024-02-13,Google Ads,Search,SaaS,Australia,153865,5785,0.0375978942579534,1.7,9834.5,139,70.75179856115108,16979.34,1.7265077024759774,0.024027657735522904,7144.84,0.4207960969036488
2024-11-07,TikTok Ads,Display,Healthcare,UK,187199,12036,0.06429521525221822,1.33,16007.88,946,16.921649048625792,165825.37,10.358983825465959,0.07859754071119973,149817.49,0.9034654347522336
2024-06-27,Meta Ads,Video,SaaS,UK,117696,4531,0.038497485046220775,1.09,4938.79,325,15.196276923076923,19270.73,3.901913221659556,0.07172809534319134,14331.939999999999,0.7437154690040283
2024-10-19,Meta Ads,Search,Healthcare,Canada,147324,1325,0.008993782411555483,1.72,2279.0,96,23.739583333333332,10356.84,4.54446687143484,0.07245283018867925,8077.84,0.779952186188065
2024-08-04,Google Ads,Video,Fintech,Australia,39001,1450,0.03717853388374657,2.62,3799.0,18,211.05555555555554,5256.07,1.3835404053698341,0.012413793103448275,1457.0699999999997,0.27721662763243254
2024-01-03,TikTok Ads,Search,Healthcare,USA,69277,5057,0.0729968099080503,1.06,5360.42,268,20.001567164179104,57608.77,10.747062730159204,0.05299584734032035,52248.35,0.9069513200854662
2024-04-10,Google Ads,Search,E-commerce,USA,166687,11384,0.06829566792851272,0.73,8310.32,899,9.243959955506117,139644.2,16.803709123114395,0.0789704848910752,131333.88,0.9404893293097744
2024-12-02,Meta Ads,Video,E-commerce,Canada,173898,5321,0.030598396761319854,0.53,2820.13,239,11.799707112970712,52181.09,18.503079645264577,0.04491636910355196,49360.96,0.9459549426813431
2024-05-31,Google Ads,Display,SaaS,Canada,117000,7979,0.0681965811965812,1.47,11729.13,366,32.04680327868852,14373.81,1.2254796391548222,0.045870409825792706,2644.6800000000003,0.1839929705485185
2024-10-25,Meta Ads,Shopping,SaaS,UK,55697,957,0.01718225398136345,0.91,870.87,12,72.5725,1673.31,1.9214234041820248,0.012539184952978056,802.4399999999999,0.4795525037201714
2024-07-03,Google Ads,Display,Fintech,UK,46585,1504,0.032285070301599224,2.2,3308.8,85,38.927058823529414,13372.82,4.041592117988395,0.05651595744680851,10064.02,0.7525727557837465
2024-08-14,TikTok Ads,Search,E-commerce,Germany,97345,5178,0.05319225435307412,0.61,3158.58,289,10.929342560553634,44113.49,13.96624115900183,0.05581305523368096,40954.909999999996,0.9283987732550746
2024-06-18,TikTok Ads,Video,E-commerce,India,143519,10519,0.07329343153171357,0.86,9046.34,673,13.44181277860327,28878.71,3.1923087126948575,0.06397946572868143,19832.37,0.6867470880797654
2024-05-01,Meta Ads,Display,E-commerce,Canada,68843,633,0.00919483462370902,0.89,563.37,25,22.5348,2441.19,4.333191330741786,0.03949447077409163,1877.8200000000002,0.769223206714758
2024-03-27,Google Ads,Display,Fintech,USA,129679,5848,0.045095967735716655,1.48,8655.04,158,54.77873417721519,32419.87,3.745779337819351,0.027017783857729138,23764.829999999998,0.7330328591693921
2024-01-31,Meta Ads,Search,Fintech,UK,153157,5498,0.03589780421397651,1.8,9896.4,401,24.67930174563591,90694.52,9.16439513358393,0.0729356129501637,80798.12000000001,0.8908820510875409
2024-08-21,Meta Ads,Display,E-commerce,Canada,138074,3313,0.023994379825311066,1.91,6327.83,209,30.2766985645933,16533.53,2.612827778243094,0.06308481738605494,10205.699999999999,0.6172728993747857
2024-11-16,Google Ads,Shopping,SaaS,Germany,119132,3466,0.029093778329919752,2.19,7590.54,261,29.082528735632184,30598.06,4.031078157812225,0.07530294287362954,23007.52,0.7519274097769597
2024-05-05,Google Ads,Video,E-commerce,Canada,43634,1937,0.04439198789934455,2.38,4610.06,58,79.48379310344828,15065.19,3.267894561025236,0.029943211151264842,10455.130000000001,0.6939925749359949
2024-06-27,Meta Ads,Shopping,Fintech,USA,198899,2923,0.014695900934645222,1.97,5758.31,95,60.613789473684214,3750.0,0.6512327401616099,0.03250085528566541,-2008.3100000000004,-0.5355493333333334
2024-05-15,Meta Ads,Video,SaaS,Germany,143383,3412,0.023796405431606257,1.02,3480.24,117,29.745641025641024,19100.2,5.488184722892675,0.03429073856975381,15619.960000000001,0.817790389629428
2024-02-06,Meta Ads,Video,E-commerce,UAE,92469,2487,0.02689550011355157,0.6,1492.2,48,31.087500000000002,14164.35,9.492259750703658,0.019300361881785282,12672.15,0.8946510076353662
2024-11-09,Google Ads,Shopping,SaaS,Germany,30852,684,0.022170361726954493,1.59,1087.56,11,98.8690909090909,2813.84,2.5872963330758765,0.01608187134502924,1726.2800000000002,0.6134961476132261
2024-11-16,Meta Ads,Search,Healthcare,Germany,87565,3213,0.036692742534117515,2.2,7068.6,106,66.68490566037737,13715.98,1.9404096992332285,0.03299097416744476,6647.379999999999,0.4846449178257769
2024-12-11,Google Ads,Shopping,EdTech,UK,154058,3728,0.024198678419815912,2.46,9170.88,125,73.36703999999999,7520.81,0.8200750636798214,0.03353004291845493,-1650.0699999999988,-0.2194005698854244
2024-06-14,Google Ads,Display,SaaS,India,160579,7804,0.04859913189146775,1.36,10613.44,193,54.9919170984456,9996.49,0.9418708731570536,0.024730907227063045,-616.9500000000007,-0.06171666254855462
2024-10-24,TikTok Ads,Search,SaaS,UAE,34076,1363,0.03999882615330438,1.14,1553.82,16,97.11375,2219.67,1.4285245395219524,0.01173881144534116,665.8500000000001,0.299977023611618
2024-05-29,TikTok Ads,Shopping,Healthcare,Germany,37261,1591,0.042698800354257806,1.08,1718.28,40,42.957,8930.04,5.197080801731965,0.0251414204902577,7211.760000000001,0.8075842885362217
2024-02-16,Meta Ads,Shopping,Fintech,USA,178553,7213,0.04039696896719742,2.28,16445.64,556,29.578489208633094,50559.85,3.0743619585495,0.07708304450298073,34114.21,0.6747292565148038
2024-03-06,Meta Ads,Search,Healthcare,Australia,132390,2780,0.020998564846287485,1.01,2807.8,133,21.111278195488723,39444.5,14.04818719282,0.04784172661870503,36636.7,0.9288164382867066
2024-08-17,TikTok Ads,Search,Healthcare,Australia,166446,7822,0.04699422034774041,1.15,8995.3,218,41.262844036697246,21100.54,2.3457294364834973,0.02787010994630529,12105.240000000002,0.5736933746719278
2024-10-30,TikTok Ads,Shopping,EdTech,Germany,158807,5859,0.036893839692205006,0.57,3339.63,73,45.748356164383566,7304.51,2.187221338890835,0.012459464072367298,3964.88,0.5427989009529729
2024-10-18,Meta Ads,Video,EdTech,Australia,66265,1881,0.028386025805478006,2.04,3837.24,76,50.489999999999995,2782.02,0.7250054726834912,0.04040404040404041,-1055.2199999999998,-0.3792999331421053
2024-02-11,Google Ads,Search,SaaS,UK,137156,5253,0.03829945463559742,2.15,11293.95,280,40.33553571428572,75085.66,6.648308164990991,0.0533028745478774,63791.71000000001,0.8495857930795309
2024-12-28,Google Ads,Shopping,Fintech,India,123292,2527,0.02049605813840314,3.55,8970.85,179,50.116480446927376,36566.56,4.076153318804795,0.07083498219232291,27595.71,0.754670660844225
2024-08-07,TikTok Ads,Display,Fintech,UK,68642,3363,0.04899332770024183,0.37,1244.31,37,33.629999999999995,8887.57,7.142568973969509,0.011002081474873625,7643.26,0.8599943516619278
2024-02-20,Google Ads,Shopping,SaaS,Canada,147727,7534,0.0509994787682685,2.33,17554.22,206,85.21466019417477,23788.98,1.355171576976932,0.027342713034244757,6234.759999999998,0.2620860583345733
2024-03-10,TikTok Ads,Search,E-commerce,Australia,179818,11724,0.06519925702654907,1.03,12075.72,880,13.72240909090909,242039.99,20.043524526901916,0.07505970658478335,229964.27,0.9501085750334066
2024-10-25,Google Ads,Display,Fintech,Australia,158481,6053,0.03819385289088282,1.63,9866.39,116,85.05508620689655,30091.81,3.0499311298256,0.019164050883859245,20225.420000000002,0.672123743968874
2024-06-10,TikTok Ads,Search,Fintech,India,12784,1055,0.08252503128911139,0.38,400.9,67,5.983582089552239,12031.35,30.010850586181096,0.06350710900473934,11630.45,0.9666787185145475
